filename,fold,target,files_path,zero_crossing_rate,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,beat_per_minute,rolloff,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19
1-103999-A-30.wav,1,30,ESC-50-master/audio/1-103999-A-30.wav,0.008454499421296295,0.15432573854923248,0.010410578921437263,241.4066307813468,374.9114760354789,161.4990234375,402.0528157552083,-641.2427368164062,39.08935546875,4.3698811531066895,0.34761402010917664,5.3712849617004395,4.716617584228516,2.56478214263916,1.1963413953781128,1.7023561000823975,3.8105320930480957,1.7800476551055908,1.7557528018951416,2.4327800273895264,3.4598195552825928,3.29547119140625,1.7628175020217896,1.3689697980880737,1.6892776489257812,2.712665319442749,2.2090094089508057
1-104089-A-22.wav,1,22,ESC-50-master/audio/1-104089-A-22.wav,0.24543140552662038,0.6457000374794006,0.07865849882364273,3580.5445774689983,2853.658441703514,161.4990234375,7352.891031901042,-85.39260864257812,33.13719940185547,-50.126220703125,-32.42996597290039,-18.53571891784668,-14.583420753479004,-19.05874252319336,-11.261119842529297,-12.920123100280762,-9.6724853515625,-15.178322792053223,-5.860601425170898,-10.122479438781738,-4.636034965515137,-12.507628440856934,-4.2601470947265625,-8.093389511108398,-3.731806516647339,-7.671253204345703,-2.252429723739624
1-104089-B-22.wav,1,22,ESC-50-master/audio/1-104089-B-22.wav,0.2435596607349537,0.640538215637207,0.07965534925460815,3548.837541706779,2810.4234061370166,161.4990234375,7209.0871175130205,-87.68226623535156,34.51276397705078,-50.282615661621094,-33.648780822753906,-13.515599250793457,-9.913008689880371,-21.82927703857422,-11.974699974060059,-13.308760643005371,-8.692628860473633,-16.852262496948242,-5.7906270027160645,-9.962371826171875,-4.212258338928223,-10.075627326965332,-4.527127742767334,-8.779592514038086,-2.755441188812256,-6.881412029266357,-2.1830427646636963
1-105224-A-22.wav,1,22,ESC-50-master/audio/1-105224-A-22.wav,0.1443164966724537,0.6497547030448914,0.1926872581243515,2169.2488515289047,1856.7849393103581,161.4990234375,3505.077107747396,-20.591365814208984,91.78441619873047,-82.98231506347656,-27.499738693237305,-19.821325302124023,-6.39683723449707,-17.939664840698242,-3.4964351654052734,-9.157268524169922,-7.981496334075928,-11.839073181152344,-5.4545111656188965,-9.047724723815918,-1.9163049459457397,-4.297937870025635,-0.057766418904066086,-6.281912326812744,-2.286820650100708,-3.9292476177215576,1.361663579940796
1-110389-A-0.wav,1,0,ESC-50-master/audio/1-110389-A-0.wav,0.00687888816550926,0.07394427061080933,0.006978741846978664,161.06153736441868,210.32719658398614,161.4990234375,275.74462890625,-586.2313842773438,10.243309020996094,-2.9993488788604736,-2.870357036590576,-0.16401690244674683,0.6985418796539307,-1.224442958831787,0.09405697137117386,-0.09009537845849991,0.417634516954422,0.617024302482605,0.9444172978401184,1.6372480392456055,1.9765020608901978,0.6760340332984924,0.254812628030777,0.3781684637069702,0.8433861136436462,0.5216662883758545,0.41095900535583496
1-110537-A-22.wav,1,22,ESC-50-master/audio/1-110537-A-22.wav,0.15949390552662038,0.6523513793945312,0.41881105303764343,2537.3449816339835,2289.799784207704,161.4990234375,4886.342366536458,92.57533264160156,82.32955169677734,-52.73853302001953,-11.481633186340332,2.349316358566284,0.10878147929906845,-21.59796905517578,2.826447010040283,-2.0548009872436523,4.515143394470215,-1.3639776706695557,3.3476178646087646,-5.672592639923096,1.8157882690429688,-1.8003714084625244,5.254421234130859,1.2158452272415161,4.585211277008057,-0.2283346801996231,4.51259183883667
1-115521-A-19.wav,1,19,ESC-50-master/audio/1-115521-A-19.wav,0.02136456524884259,0.5716966986656189,0.043840669095516205,392.8902286609137,554.8415577035731,161.4990234375,681.2367757161459,-375.39996337890625,178.2880096435547,51.99509048461914,2.990997076034546,18.488122940063477,22.283706665039062,5.180957794189453,-2.633481740951538,0.2996920943260193,1.263142704963684,0.1709601730108261,-0.08947160840034485,-1.3386292457580566,-3.304638385772705,-3.263010025024414,-1.1944501399993896,0.015783770009875298,-0.7830483913421631,-1.575173258781433,-0.884723961353302
1-115545-A-48.wav,1,48,ESC-50-master/audio/1-115545-A-48.wav,0.06763147424768519,0.6181596517562866,0.005178710445761681,1307.862765606291,1692.3961408209618,161.4990234375,2238.85498046875,-478.3219909667969,156.7337188720703,-11.478228569030762,12.661359786987305,-2.5370254516601562,3.2856812477111816,-3.615312337875366,3.875025749206543,-2.6792047023773193,1.9013242721557617,-0.2390482872724533,3.1205992698669434,-0.08608980476856232,3.1977710723876953,-1.678673267364502,-0.3130834400653839,-2.054191827774048,-0.10602761805057526,-1.5900791883468628,1.9999711513519287
1-115545-B-48.wav,1,48,ESC-50-master/audio/1-115545-B-48.wav,0.05732783564814815,0.5943931341171265,0.010282558389008045,1156.4064142577681,1572.4785972954094,161.4990234375,1951.2471516927083,-434.6239013671875,131.26292419433594,9.973698616027832,5.8598480224609375,-1.4441957473754883,3.5551984310150146,-1.58829927444458,2.403921604156494,-0.7507140040397644,0.45735427737236023,0.020975396037101746,2.582699775695801,0.3596128821372986,0.27990248799324036,-1.7650974988937378,-2.218421459197998,-3.331369161605835,-2.068352699279785,-1.8282837867736816,0.9140903353691101
1-115545-C-48.wav,1,48,ESC-50-master/audio/1-115545-C-48.wav,0.04945430049189815,0.6426206231117249,0.010950388386845589,972.87045434819,1323.1080088174292,161.4990234375,1663.5396321614583,-446.72027587890625,150.6009063720703,5.565734386444092,-8.522849082946777,7.0110297203063965,6.871598243713379,-1.7548149824142456,0.5857283473014832,1.8830920457839966,0.18463459610939026,0.5809531211853027,4.453023910522461,3.3463058471679688,0.5367987155914307,-1.361666202545166,-0.6717150807380676,-0.15001685917377472,1.2571978569030762,1.190524935722351,1.680066704750061
1-115546-A-48.wav,1,48,ESC-50-master/audio/1-115546-A-48.wav,0.03649450231481482,0.5913992524147034,0.010557085275650024,831.0354728487325,1383.0349930103312,161.4990234375,1264.7267659505208,-464.7581787109375,159.39569091796875,30.634227752685547,-5.532656192779541,4.371110916137695,7.724092960357666,1.196259617805481,-1.9480054378509521,-1.1874581575393677,-0.28454914689064026,0.7855846285820007,1.671066164970398,1.6000572443008423,0.5166475176811218,-1.278891921043396,-1.8535149097442627,-1.0974550247192383,-0.5671995878219604,0.04764648899435997,0.1704287827014923
1-115920-A-22.wav,1,22,ESC-50-master/audio/1-115920-A-22.wav,0.1494818793402778,0.6578561067581177,0.02281314879655838,2713.3944523342734,2402.283212339437,161.4990234375,5180.430094401042,-294.2488708496094,60.32367706298828,-60.81248092651367,-18.409038543701172,1.3815321922302246,-2.3225533962249756,-5.372686862945557,4.831349849700928,4.015923500061035,4.461615085601807,-3.366243362426758,5.548573017120361,-0.6397669315338135,2.40145206451416,-1.1032308340072632,3.031930446624756,-0.35680216550827026,4.019647598266602,-0.8720769286155701,3.8749094009399414
1-115920-B-22.wav,1,22,ESC-50-master/audio/1-115920-B-22.wav,0.15372269241898148,0.5853888392448425,0.032631728798151016,2820.712531022102,2438.750963265026,161.4990234375,5339.0380859375,-203.79437255859375,56.11820983886719,-66.37100219726562,-20.917720794677734,0.7432010769844055,-8.531975746154785,-4.117194175720215,6.9934000968933105,4.2899603843688965,2.1249027252197266,-4.5297417640686035,4.4285430908203125,-1.4651343822479248,4.069914817810059,1.174806833267212,5.119689464569092,0.6742488741874695,3.965193510055542,-0.6567212343215942,2.8770108222961426
1-115921-A-22.wav,1,22,ESC-50-master/audio/1-115921-A-22.wav,0.12982177734375,0.5796694159507751,0.017812158912420273,2450.4765098830944,2243.8832426136482,161.4990234375,4298.964436848958,-271.462890625,77.66838836669922,-67.85604095458984,-21.199594497680664,2.1205623149871826,-9.223358154296875,-5.865025043487549,6.025060176849365,7.856558322906494,1.5150395631790161,-3.2212536334991455,5.195949077606201,-2.3650801181793213,0.6714958548545837,-2.531067132949829,4.0259480476379395,0.4209516942501068,4.538686752319336,-0.19362054765224457,2.4091546535491943
1-116765-A-41.wav,1,41,ESC-50-master/audio/1-116765-A-41.wav,0.099609375,0.4189317524433136,0.1608843207359314,2292.949079304378,2307.44335179205,161.4990234375,4940.972900390625,-59.36037063598633,84.92105865478516,-31.395706176757812,5.980679512023926,-29.75351905822754,-4.511724948883057,-20.784923553466797,1.9699379205703735,-10.711688041687012,5.960880279541016,-9.064353942871094,-5.92323637008667,-9.592586517333984,-2.5175628662109375,-10.030742645263672,-3.9312591552734375,-15.698884010314941,-11.211983680725098,-6.30832576751709,-1.8158514499664307
1-11687-A-47.wav,1,47,ESC-50-master/audio/1-11687-A-47.wav,0.13785355179398148,0.6115393042564392,0.1831948459148407,2674.141150844853,2627.4216481276903,161.4990234375,5795.322672526042,-68.40773010253906,78.22338104248047,4.756897449493408,44.30205154418945,14.698248863220215,17.638172149658203,7.522554397583008,8.951849937438965,-4.631353378295898,2.39144229888916,-11.94566822052002,10.396146774291992,-1.3412859439849854,6.9477081298828125,4.662635326385498,0.8282879590988159,-1.5717259645462036,-0.6739035844802856,-4.602428913116455,5.775128364562988
1-118206-A-31.wav,1,31,ESC-50-master/audio/1-118206-A-31.wav,0.08646873191550926,0.6528204083442688,0.00281438697129488,2930.0269582404117,3154.5718691519264,161.4990234375,7068.772379557292,-516.902587890625,60.786685943603516,11.223090171813965,5.8904500007629395,4.731830596923828,16.683576583862305,19.694929122924805,25.26718521118164,12.011467933654785,9.273358345031738,1.7600042819976807,4.193665504455566,-0.03582276403903961,10.241350173950195,6.366747856140137,7.128485679626465,-0.8232886791229248,5.309304714202881,3.455704689025879,8.230260848999023
1-118559-A-17.wav,1,17,ESC-50-master/audio/1-118559-A-17.wav,0.25178584346064814,0.4939751923084259,0.004657629411667585,3314.8065537326174,2194.109244955783,161.4990234375,5647.7305094401045,-445.74139404296875,29.959707260131836,-59.752811431884766,18.64289093017578,-21.558040618896484,-13.677239418029785,-11.035072326660156,2.644960403442383,-8.382125854492188,4.132422924041748,-8.598845481872559,-3.4617063999176025,-8.725028991699219,-6.188181400299072,-10.153587341308594,-5.5901641845703125,-10.09385871887207,-7.835115909576416,-8.58345890045166,-3.7065694332122803
1-119125-A-45.wav,1,45,ESC-50-master/audio/1-119125-A-45.wav,0.020645706741898147,0.6234143972396851,0.1517505645751953,916.618745741253,1720.6861340075252,161.4990234375,1922.3866780598958,-191.57627868652344,139.00686645507812,22.619009017944336,52.406890869140625,3.066459894180298,28.690086364746094,14.23293685913086,14.727019309997559,13.444279670715332,6.216228008270264,-4.5508270263671875,7.486654281616211,-2.934006929397583,1.8626577854156494,-7.065456867218018,-0.23249919712543488,-0.5982106328010559,1.4721035957336426,-0.12768718600273132,5.160299777984619
1-121951-A-8.wav,1,8,ESC-50-master/audio/1-121951-A-8.wav,0.03884096498842592,0.602276623249054,0.009355234913527966,1118.0273529873543,1678.7003562580255,161.4990234375,2105.767822265625,-498.4210510253906,123.42784118652344,-17.572025299072266,28.883459091186523,2.824132204055786,10.670026779174805,6.84495735168457,15.787249565124512,10.23042106628418,20.799108505249023,9.284660339355469,9.097992897033691,8.973847389221191,7.391451835632324,2.6065826416015625,5.180054664611816,-0.7962375283241272,6.589510440826416,2.989047050476074,1.8230654001235962
1-12653-A-15.wav,1,15,ESC-50-master/audio/1-12653-A-15.wav,0.0865749782986111,0.35239526629447937,0.021070238202810287,2479.366525979425,2606.7326135360145,161.4990234375,5222.200520833333,-346.0872802734375,91.5186996459961,-1.9390900135040283,-0.8203052878379822,5.495073318481445,21.80636978149414,9.672511100769043,5.247122287750244,5.99852991104126,1.0932906866073608,-15.194169998168945,-20.357709884643555,-19.602420806884766,-1.1227922439575195,-1.3389838933944702,4.123607158660889,-3.5830676555633545,-5.396426200866699,-11.028656959533691,-5.042311668395996
1-12654-A-15.wav,1,15,ESC-50-master/audio/1-12654-A-15.wav,0.07968930844907407,0.379873663187027,0.004377768840640783,2693.0090247061894,2945.231716836817,161.4990234375,6444.0602620442705,-486.39923095703125,77.0938949584961,17.42159080505371,21.945877075195312,9.678813934326172,12.545905113220215,5.088057994842529,6.062859058380127,-0.4517887532711029,0.18032626807689667,-1.9581483602523804,-1.0273103713989258,-5.476578235626221,-0.04061179608106613,-3.3103318214416504,-2.3758046627044678,-4.903768539428711,-2.8584229946136475,-5.931189060211182,-3.450606107711792
1-12654-B-15.wav,1,15,ESC-50-master/audio/1-12654-B-15.wav,0.08110441984953703,0.4595489501953125,0.003561079502105713,2606.8687066523166,2969.7112530298473,161.4990234375,6367.647298177083,-486.2020263671875,82.10552215576172,18.71697998046875,22.861963272094727,12.928595542907715,13.68189811706543,6.194084644317627,4.905609130859375,-2.1999964714050293,0.8619778752326965,-1.8895546197891235,-1.7388893365859985,-6.893919944763184,1.761828899383545,-4.227248668670654,-2.5575594902038574,-4.575661659240723,0.08658085018396378,-3.9106593132019043,-0.44549885392189026
1-13571-A-46.wav,1,46,ESC-50-master/audio/1-13571-A-46.wav,0.0662841796875,0.26935189962387085,0.14429809153079987,1230.97847141236,1323.1808984883455,161.4990234375,2102.428181966146,-203.3727569580078,142.43618774414062,-46.86552810668945,10.375739097595215,-5.139943599700928,-11.730073928833008,-17.607643127441406,-0.8857375383377075,0.2388242781162262,15.622260093688965,2.1258718967437744,-15.947806358337402,-27.910730361938477,-25.084983825683594,-16.95635414123535,1.9528307914733887,10.15408992767334,3.9814836978912354,-7.657656192779541,-6.960189342498779
1-13572-A-46.wav,1,46,ESC-50-master/audio/1-13572-A-46.wav,0.08081958912037036,0.19204682111740112,0.08492084592580795,1507.6315622514726,1728.1773790349603,161.4990234375,2436.0432942708335,-253.71075439453125,127.14979553222656,-22.115259170532227,-0.7272584438323975,-9.129182815551758,-16.2627010345459,-18.970678329467773,-12.582060813903809,-6.758171558380127,6.045016288757324,7.408112525939941,0.2941139042377472,1.0693756341934204,0.958231508731842,-15.534923553466797,-24.713224411010742,-20.064828872680664,0.6505642533302307,8.368149757385254,3.7079594135284424
1-13613-A-37.wav,1,37,ESC-50-master/audio/1-13613-A-37.wav,0.3525368019386574,0.35328084230422974,0.12665431201457977,3460.821032081682,1642.2518494318867,161.4990234375,4815.3127034505205,-112.04530334472656,30.042160034179688,-70.46488189697266,69.02886962890625,-24.674509048461914,6.418741226196289,-5.429122447967529,-5.090725898742676,-20.351381301879883,15.987324714660645,-0.20093657076358795,10.701642036437988,1.7045822143554688,23.70310401916504,-24.864662170410156,-0.8856759667396545,-0.43263372778892517,2.270880699157715,-1.1107603311538696,3.8194215297698975
1-137-A-32.wav,1,32,ESC-50-master/audio/1-137-A-32.wav,0.0665577076099537,0.6075056195259094,0.009183873422443867,2645.862853688596,2341.979380952012,161.4990234375,4825.431315104167,-387.8290710449219,63.70582580566406,-25.564041137695312,26.766368865966797,0.19059054553508759,8.838432312011719,11.14463996887207,5.179644584655762,3.45880126953125,16.00377082824707,2.72438645362854,14.73390007019043,6.527987957000732,9.217166900634766,6.254410743713379,10.147972106933594,2.910667657852173,3.0287082195281982,-4.225076198577881,2.3768560886383057
1-137296-A-16.wav,1,16,ESC-50-master/audio/1-137296-A-16.wav,0.016816315827546297,0.5276522040367126,0.15355300903320312,753.4097206047323,1576.6799505412212,161.4990234375,1367.95654296875,-220.10113525390625,131.23072814941406,28.395471572875977,78.29190063476562,14.544520378112793,23.645448684692383,18.423019409179688,9.153438568115234,-3.6018502712249756,6.003957271575928,2.0695714950561523,2.6373963356018066,-0.55874103307724,2.357211112976074,-3.2732455730438232,-2.9340076446533203,-4.226449966430664,-2.408811330795288,-5.55350399017334,0.5047391653060913
1-14262-A-37.wav,1,37,ESC-50-master/audio/1-14262-A-37.wav,0.7663822880497685,0.15671150386333466,0.06081687659025192,6458.978217290052,3548.225242732736,161.4990234375,9658.389282226562,-297.8588562011719,5.360244274139404,-32.186100006103516,-37.01851272583008,-7.426473617553711,-21.597883224487305,14.448803901672363,-23.748884201049805,13.66239070892334,0.8633688688278198,5.975311756134033,14.683662414550781,8.33021354675293,-6.946283340454102,23.104904174804688,0.6859909892082214,-8.683042526245117,3.9893431663513184,-8.39785385131836,-1.258125901222229
1-155858-A-25.wav,1,25,ESC-50-master/audio/1-155858-A-25.wav,0.1918357566550926,0.6554914116859436,0.00850830040872097,3074.087776245241,2830.66998858358,161.4990234375,6519.0277099609375,-358.79571533203125,76.75847625732422,-11.009180068969727,-11.295658111572266,-9.631711959838867,-4.2015299797058105,-9.683036804199219,-9.902159690856934,-12.350719451904297,-4.561226844787598,-7.987903594970703,-4.561804294586182,-9.060166358947754,-7.145084381103516,-10.555027961730957,-6.203619956970215,-8.179486274719238,-3.4906277656555176,-6.473044395446777,-2.242480754852295
1-155858-B-25.wav,1,25,ESC-50-master/audio/1-155858-B-25.wav,0.19151475694444445,0.6637774109840393,0.007694564294070005,3213.4001175527146,2876.3392213438956,161.4990234375,6823.6826578776045,-348.4986267089844,69.17804718017578,-14.261285781860352,-10.734004974365234,-8.751648902893066,-3.0580060482025146,-8.622991561889648,-5.532405853271484,-11.553943634033203,-3.8631443977355957,-6.1690449714660645,-3.471165895462036,-7.97159481048584,-3.779400110244751,-7.865374565124512,-4.54567289352417,-7.6115264892578125,-3.394205331802368,-6.618364334106445,-1.6484146118164062
1-155858-C-25.wav,1,25,ESC-50-master/audio/1-155858-C-25.wav,0.18030237268518517,0.6776785850524902,0.008944856934249401,2911.278802149295,2692.1476232003606,161.4990234375,6055.6650797526045,-345.19146728515625,78.78497314453125,-22.464614868164062,-11.988243103027344,-6.663434028625488,-2.5700061321258545,-9.921805381774902,-7.450550079345703,-11.002911567687988,-4.752501487731934,-5.446569919586182,-1.8520594835281372,-7.163388252258301,-3.7150442600250244,-7.425356388092041,-4.484366416931152,-7.89307165145874,-4.304649829864502,-7.87995719909668,-3.782264471054077
1-155858-D-25.wav,1,25,ESC-50-master/audio/1-155858-D-25.wav,0.16367142288773148,0.6429563164710999,0.012230943888425827,2813.6496486671,2692.39882031082,161.4990234375,5990.9657796223955,-325.2591857910156,82.3807144165039,-23.234899520874023,-14.828088760375977,-7.236178874969482,-3.735046863555908,-12.904410362243652,-10.246613502502441,-11.416886329650879,-3.780344009399414,-5.521567344665527,-3.7796742916107178,-9.66666316986084,-5.20976448059082,-8.640281677246094,-3.54533052444458,-6.827446460723877,-3.2425458431243896,-7.516022682189941,-3.4587786197662354
1-155858-E-25.wav,1,25,ESC-50-master/audio/1-155858-E-25.wav,0.11119023075810185,0.5897879600524902,0.02621464990079403,2452.1671024444504,2559.3168693016482,161.4990234375,5215.022786458333,-302.1512145996094,93.6095199584961,-7.343899250030518,3.028167724609375,-9.404655456542969,-6.973308563232422,-11.672954559326172,-15.948400497436523,-18.91034698486328,-8.91102409362793,-13.601622581481934,-13.35788345336914,-16.37038230895996,-12.066181182861328,-15.33700180053711,-8.007158279418945,-9.835871696472168,-6.330964088439941,-9.434855461120605,-5.355053901672363
1-155858-F-25.wav,1,25,ESC-50-master/audio/1-155858-F-25.wav,0.1854835792824074,0.6470980048179626,0.005325959995388985,3192.9217008570627,2951.901365701139,161.4990234375,6958.1654866536455,-387.749755859375,72.62800598144531,-5.600762367248535,-9.00289249420166,-7.247815132141113,-2.179703950881958,-8.62857723236084,-4.270695686340332,-8.487897872924805,-2.5868306159973145,-5.389987468719482,-1.5444368124008179,-6.1252899169921875,-2.971587657928467,-7.66619873046875,-4.60076379776001,-7.356664180755615,-3.6759493350982666,-8.089908599853516,-3.0743072032928467
1-15689-A-4.wav,1,4,ESC-50-master/audio/1-15689-A-4.wav,0.10149468315972222,0.6007940173149109,0.04303048178553581,3195.685641288323,2792.195628558624,161.4990234375,6485.581461588542,-390.9021301269531,26.15842056274414,-33.7659912109375,9.771123886108398,17.299381256103516,10.612133979797363,1.707499623298645,17.410202026367188,9.92524528503418,10.011969566345215,-7.34655237197876,9.22003173828125,7.0373311042785645,5.381076335906982,-3.229102849960327,14.574335098266602,5.864017486572266,1.0424803495407104,1.4590604305267334,7.6030731201171875
1-15689-B-4.wav,1,4,ESC-50-master/audio/1-15689-B-4.wav,0.11390516493055555,0.5212122797966003,0.03755808249115944,3065.7395747966193,2746.0551049060823,161.4990234375,6343.1732177734375,-397.2592468261719,40.12797546386719,-25.93113899230957,17.11003303527832,21.22394561767578,16.094236373901367,3.39827299118042,20.96678352355957,13.600671768188477,9.636494636535645,-3.7597413063049316,9.186014175415039,5.743590354919434,4.123943328857422,-1.5005929470062256,12.114862442016602,5.150729656219482,-0.0732477679848671,-3.9330236177193e-05,5.981118679046631
1-160563-A-48.wav,1,48,ESC-50-master/audio/1-160563-A-48.wav,0.12726960358796297,0.6633625030517578,0.01195073127746582,2176.435816392187,2192.5716516034854,161.4990234375,4239.149983723958,-351.6158447265625,114.87747192382812,-18.59990692138672,-1.0036791563034058,-4.086697101593018,8.713560104370117,-4.4835357666015625,0.9908623099327087,-13.097468376159668,0.5432734489440918,-0.35157662630081177,3.5303518772125244,-3.2797389030456543,2.5253660678863525,-2.4634552001953125,2.0854756832122803,-0.8455513715744019,0.2601310908794403,-2.9902150630950928,1.865802526473999
1-160563-B-48.wav,1,48,ESC-50-master/audio/1-160563-B-48.wav,0.07378246166087964,0.6096348166465759,0.011380938813090324,1713.8974489915563,2245.1330728739267,161.4990234375,3587.8702799479165,-404.9726257324219,128.52235412597656,14.957991600036621,12.137579917907715,-0.6430816054344177,7.712181568145752,-9.07619857788086,-1.776212215423584,-13.549477577209473,-5.856688976287842,-3.9350931644439697,3.202706813812256,-2.7269978523254395,-0.5870840549468994,-2.16896915435791,4.257577896118164,-3.038923978805542,0.9078943729400635,-2.423492431640625,2.7625324726104736
